"Yr","Cls","Ht","Player","Team","Conf","G.x","Min%","PRPG!","GBPM","ORtg","Usg","eFG","TS","OR","DR","Ast","TO","Blk","Stl","FTR","FT_raw","FT_pct","2P_raw","2P_pct","3P_raw","3P_pct","Draft_Yr","Pk","Tm","College","Yrs","G.y","MP","PTS","TRB","AST","FG_Perc","X3P_Perc","FT_Perc","MP_per_G","PTS_per_G_per_G","TRB_per_G_per_G","AST_per_G_per_G","WS_per_G","WS_per_48","BPM","VORP"
2011,"So","6-8","Derrick Williams","Arizona","P12","38","74.1","5.9","12.0","123.1","28.7","65.0","69.0","11.8",16,8.7,18.2,2.3,1.9,87.1,"247-331",0.746,"184-306",0.601,"42-74",0.568,2011,2,"MIN","University of Arizona",7,428,8864,3809,1693,293,0.434,0.3,0.71,20.7,8.9,4,0.7,14.1,0.076,-3.2,-2.6
2011,"So","6-8","Derrick Williams","Conf. games:","Conf. games:","18","75.6","5.4","10.1","117.3","28.0","64.5","67.3","11.2",23.1,8,19.3,2,1.5,92.4,"111-159",0.698,"87-143",0.608,"16-29",0.552,2011,2,"MIN","University of Arizona",7,428,8864,3809,1693,293,0.434,0.3,0.71,20.7,8.9,4,0.7,14.1,0.076,-3.2,-2.6
2011,"So","6-8","Derrick Williams","Top 100 quality games:","Top 100:","23","76.6","5.9","10.5","116.2","29.7","59.9","64.9","10.5",20.9,8.4,18.6,2.3,1.7,80.6,"151-204",0.74,"117-203",0.576,"23-50",0.46,2011,2,"MIN","University of Arizona",7,428,8864,3809,1693,293,0.434,0.3,0.71,20.7,8.9,4,0.7,14.1,0.076,-3.2,-2.6
2011,"So","6-8","Derrick Williams","Top 50 quality games:","Top 50:","12","80.2","5.9","10.2","108.5","32.2","53.2","58.4","11.4",23.1,10.3,19.2,2.8,2.2,64.6,"73-102",0.716,"63-125",0.504,"14-33",0.424,2011,2,"MIN","University of Arizona",7,428,8864,3809,1693,293,0.434,0.3,0.71,20.7,8.9,4,0.7,14.1,0.076,-3.2,-2.6
2011,"Jr","6-3","Reggie Jackson","Boston College","ACC","34","85.4","6.3","8.2","120.5","27.2","58.5","61.8","3.9",6.8,29.7,16,1.7,1.9,31.5,"109-137",0.796,"148-266",0.556,"71-169",0.42,2011,24,"OKC","Boston College",8,530,13377,6835,1567,2330,0.429,0.333,0.859,25.2,12.9,3,4.4,28.2,0.101,-0.1,6.6
2011,"Jr","6-3","Reggie Jackson","Conf. games:","Conf. games:","16","83.3","6.6","8.5","118.9","28.0","55.0","60.0","3.6",8.8,30.9,15.5,1.7,1.8,33.2,"60-69",0.87,"65-125",0.52,"33-83",0.398,2011,24,"OKC","Boston College",8,530,13377,6835,1567,2330,0.429,0.333,0.859,25.2,12.9,3,4.4,28.2,0.101,-0.1,6.6
2011,"Jr","6-3","Reggie Jackson","Top 100 quality games:","Top 100:","21","87.5","5.5","5.6","110.6","27.1","50.5","54.9","3.6",7.3,26.3,15.5,1.2,1.7,28.9,"66-80",0.825,"83-166",0.5,"38-111",0.342,2011,24,"OKC","Boston College",8,530,13377,6835,1567,2330,0.429,0.333,0.859,25.2,12.9,3,4.4,28.2,0.101,-0.1,6.6
2011,"Jr","6-3","Reggie Jackson","Top 50 quality games:","Top 50:","10","88.8","4.1","1.7","96.2","28.8","42.0","46.9","2.5",7.4,29,17.3,2,0.9,29.4,"33-42",0.786,"36-87",0.414,"16-56",0.286,2011,24,"OKC","Boston College",8,530,13377,6835,1567,2330,0.429,0.333,0.859,25.2,12.9,3,4.4,28.2,0.101,-0.1,6.6
2011,"Jr","6-3","Shelvin Mack","Butler","Horz","37","79.4","4.0","5.7","107.1","27.9","49.0","53.2","2.7",10,25.1,16.9,0.3,1.4,32.6,"120-156",0.769,"107-237",0.451,"85-242",0.351,2011,34,"WAS","Butler University",8,456,8392,2997,894,1421,0.423,0.33,0.731,18.4,6.6,2,3.1,10.3,0.059,-2.7,-1.5
2011,"Jr","6-3","Shelvin Mack","Conf. games:","Conf. games:","18","81.2","3.6","3.6","106.6","26.9","47.5","53.1","2.1",13.9,23.8,18.4,0.2,1.2,31.7,"60-70",0.857,"51-113",0.451,"36-108",0.333,2011,34,"WAS","Butler University",8,456,8392,2997,894,1421,0.423,0.33,0.731,18.4,6.6,2,3.1,10.3,0.059,-2.7,-1.5
2011,"Jr","6-3","Shelvin Mack","Top 100 quality games:","Top 100:","17","79.4","4.2","6.0","103.9","28.3","50.5","54.3","2.7",9.7,24.8,20.1,0.4,1.3,34.1,"55-74",0.743,"42-93",0.452,"45-124",0.363,2011,34,"WAS","Butler University",8,456,8392,2997,894,1421,0.423,0.33,0.731,18.4,6.6,2,3.1,10.3,0.059,-2.7,-1.5
2011,"Jr","6-3","Shelvin Mack","Top 50 quality games:","Top 50:","8","79.1","5.3","9.9","104.7","32.3","51.8","56.2","3.7",7,27.3,18.7,0.9,2.4,39.8,"34-45",0.756,"21-44",0.477,"25-69",0.362,2011,34,"WAS","Butler University",8,456,8392,2997,894,1421,0.423,0.33,0.731,18.4,6.6,2,3.1,10.3,0.059,-2.7,-1.5
2011,"Sr","6-2","Jimmer Fredette","BYU","MWC","36","89.4","7.4","10.5","114.7","36.6","53.1","59.2","2.0",5.6,28.6,15.3,0.1,2.1,36.9,"250-280",0.893,"221-450",0.491,"121-308",0.393,2011,10,"MIL","Brigham Young University",6,241,3213,1438,243,331,0.409,0.372,0.879,13.3,6,1,1.4,2.2,0.033,-4.2,-1.8
2011,"Sr","6-2","Jimmer Fredette","Conf. games:","Conf. games:","16","92.0","8.2","10.9","114.7","38.5","52.2","60.0","1.9",8.5,27.8,15.7,0,2.3,47.1,"145-161",0.901,"93-209",0.445,"57-133",0.429,2011,10,"MIL","Brigham Young University",6,241,3213,1438,243,331,0.409,0.372,0.879,13.3,6,1,1.4,2.2,0.033,-4.2,-1.8
2011,"Sr","6-2","Jimmer Fredette","Top 100 quality games:","Top 100:","20","93.8","9.0","11.2","115.1","38.8","52.7","58.7","1.8",6.9,32.2,14.9,0,2.2,37.8,"152-174",0.874,"136-276",0.493,"71-184",0.386,2011,10,"MIL","Brigham Young University",6,241,3213,1438,243,331,0.409,0.372,0.879,13.3,6,1,1.4,2.2,0.033,-4.2,-1.8
2011,"Sr","6-2","Jimmer Fredette","Top 50 quality games:","Top 50:","12","94.0","9.3","11.7","115.2","38.3","54.3","59.7","1.8",6.9,31,15.4,0,2.1,37,"84-98",0.857,"75-154",0.487,"46-111",0.414,2011,10,"MIL","Brigham Young University",6,241,3213,1438,243,331,0.409,0.372,0.879,13.3,6,1,1.4,2.2,0.033,-4.2,-1.8
2011,"Jr","6-10","James Anderson","BYU","MWC","30","15.9","-0.4","-4.5","76.1","13.0","32.5","31.5","7.2",4.6,4.1,13,7.3,1.2,65,"7-26",0.269,"13-40",0.325,"0-0",0,2010,20,"SAS","Oklahoma State University",5,247,4320,1422,560,291,0.411,0.321,0.755,17.5,5.8,2.3,1.2,3.3,0.037,-2.8,-0.9
2011,"Jr","6-10","James Anderson","Conf. games:","Conf. games:","13","12.5","-0.1","-3.2","90.3","8.4","44.4","38.4","7.2",6.6,4,16.5,12.1,0.7,33.3,"0-3",0,"4-9",0.444,"0-0",0,2010,20,"SAS","Oklahoma State University",5,247,4320,1422,560,291,0.411,0.321,0.755,17.5,5.8,2.3,1.2,3.3,0.037,-2.8,-0.9
2011,"Jr","6-10","James Anderson","Top 100 quality games:","Top 100:","17","19.0","-0.4","-3.4","76.6","11.0","32.0","29.5","6.6",7.1,5.3,13.5,9.5,1.1,32,"1-8",0.125,"8-25",0.32,"0-0",0,2010,20,"SAS","Oklahoma State University",5,247,4320,1422,560,291,0.411,0.321,0.755,17.5,5.8,2.3,1.2,3.3,0.037,-2.8,-0.9
2011,"Jr","6-10","James Anderson","Top 50 quality games:","Top 50:","11","22.5","-0.7","-2.2","68.3","10.8","23.5","22.1","7.4",6.8,4.5,9.8,9.7,1.6,41.2,"1-7",0.143,"4-17",0.235,"0-0",0,2010,20,"SAS","Oklahoma State University",5,247,4320,1422,560,291,0.411,0.321,0.755,17.5,5.8,2.3,1.2,3.3,0.037,-2.8,-0.9
2011,"Sr","6-2","Norris Cole","Cleveland St.","Horz","34","90.2","6.0","10.0","112.9","32.8","47.0","54.8","2.5",12.6,38,14.3,0.3,3.7,47.2,"221-259",0.853,"189-407",0.464,"46-142",0.324,2011,28,"CHI","Cleveland State University",6,360,8018,2506,702,981,0.407,0.324,0.743,22.3,7,2,2.7,3,0.018,-4,-4
2011,"Sr","6-2","Norris Cole","Conf. games:","Conf. games:","18","90.0","6.1","10.0","114.6","32.3","48.7","56.1","2.4",18.8,41.4,15.8,0,3.5,48.3,"110-131",0.84,"99-204",0.485,"22-67",0.328,2011,28,"CHI","Cleveland State University",6,360,8018,2506,702,981,0.407,0.324,0.743,22.3,7,2,2.7,3,0.018,-4,-4
2011,"Sr","6-2","Norris Cole","Top 100 quality games:","Top 100:","11","96.6","5.8","6.5","106.4","32.3","45.0","51.8","2.5",11.2,35.7,15.5,0.3,2.6,38.2,"62-73",0.849,"59-133",0.444,"18-58",0.31,2011,28,"CHI","Cleveland State University",6,360,8018,2506,702,981,0.407,0.324,0.743,22.3,7,2,2.7,3,0.018,-4,-4
2011,"Sr","6-2","Norris Cole","Top 50 quality games:","Top 50:","4","97.5","8.1","11.5","114.1","33.6","50.0","55.7","2.7",10.9,32.1,11.6,0.7,3.6,32.1,"23-26",0.885,"21-53",0.396,"13-28",0.464,2011,28,"CHI","Cleveland State University",6,360,8018,2506,702,981,0.407,0.324,0.743,22.3,7,2,2.7,3,0.018,-4,-4
2011,"Sr","6-2","Andrew Goudelock","College of Charleston","SC","37","88.0","5.8","6.4","113.6","33.1","54.9","57.5","2.3",7.1,26.4,16.3,0.5,1.5,19.2,"110-134",0.821,"187-377",0.496,"131-322",0.407,2011,46,"LAL","College of Charleston",3,49,475,197,34,24,0.393,0.345,0.875,9.7,4,0.7,0.5,0,0.003,-6.5,-0.5
2011,"Sr","6-2","Andrew Goudelock","Conf. games:","Conf. games:","18","87.5","5.8","6.7","117.4","33.0","55.7","58.0","1.4",8.8,29,15,0.3,1.5,19.5,"51-65",0.785,"97-187",0.519,"59-146",0.404,2011,46,"LAL","College of Charleston",3,49,475,197,34,24,0.393,0.345,0.875,9.7,4,0.7,0.5,0,0.003,-6.5,-0.5
2011,"Sr","6-2","Andrew Goudelock","Top 100 quality games:","Top 100:","9","90.8","5.6","4.9","105.9","31.8","56.0","58.8","1.8",4.1,23.8,22.2,0.8,1.3,17.1,"24-27",0.889,"42-84",0.5,"31-74",0.419,2011,46,"LAL","College of Charleston",3,49,475,197,34,24,0.393,0.345,0.875,9.7,4,0.7,0.5,0,0.003,-6.5,-0.5
2011,"Sr","6-2","Andrew Goudelock","Top 50 quality games:","Top 50:","5","94.0","8.3","9.4","115.6","32.9","61.8","63.8","2.4",2.2,28.5,22,0.9,1.5,12.7,"12-13",0.923,"27-52",0.519,"24-50",0.48,2011,46,"LAL","College of Charleston",3,49,475,197,34,24,0.393,0.345,0.875,9.7,4,0.7,0.5,0,0.003,-6.5,-0.5
2011,"So","6-6","Alec Burks","Colorado","B12","37","78.2","5.8","6.9","116.2","32.1","49.8","57.7","9.1",11.2,19.8,15,1,2,57.8,"245-298",0.822,"215-421",0.511,"28-95",0.295,2011,12,"UTA","University of Colorado",8,429,9052,4089,1304,729,0.423,0.355,0.771,21.1,9.5,3,1.7,13,0.069,-2.2,-0.5
2011,"So","6-6","Alec Burks","Conf. games:","Conf. games:","16","81.6","5.3","4.1","104.4","34.1","44.0","52.4","9.5",17.2,19.1,17.9,1.2,1.3,53.9,"106-131",0.809,"86-194",0.443,"14-49",0.286,2011,12,"UTA","University of Colorado",8,429,9052,4089,1304,729,0.423,0.355,0.771,21.1,9.5,3,1.7,13,0.069,-2.2,-0.5
2011,"So","6-6","Alec Burks","Top 100 quality games:","Top 100:","24","81.3","6.5","6.4","112.6","33.6","46.0","55.7","9.4",12.4,20.5,15.7,0.9,1.7,64.7,"187-225",0.831,"133-283",0.47,"18-65",0.277,2011,12,"UTA","University of Colorado",8,429,9052,4089,1304,729,0.423,0.355,0.771,21.1,9.5,3,1.7,13,0.069,-2.2,-0.5
2011,"So","6-6","Alec Burks","Top 50 quality games:","Top 50:","10","83.5","6.3","5.6","106.9","33.6","43.7","52.0","9.0",12.7,23.7,15.8,1.2,1.4,62,"71-93",0.763,"55-118",0.466,"7-32",0.219,2011,12,"UTA","University of Colorado",8,429,9052,4089,1304,729,0.423,0.355,0.771,21.1,9.5,3,1.7,13,0.069,-2.2,-0.5
2011,"Sr","6-2","Nolan Smith","Duke","ACC","37","85.1","6.1","9.0","114.0","30.8","50.8","56.4","4.1",6.8,30.3,17.3,0.2,2,40.5,"187-230",0.813,"203-405",0.501,"57-163",0.35,2011,21,"POR","Duke University",2,84,829,277,83,97,0.371,0.26,0.714,9.9,3.3,1,1.2,-0.8,-0.047,-6.5,-0.9
2011,"Sr","6-2","Nolan Smith","Conf. games:","Conf. games:","16","91.3","7.3","10.5","114.8","32.5","49.3","55.4","3.6",9.2,31.5,15.1,0.1,2.4,33.6,"87-98",0.888,"102-210",0.486,"28-82",0.341,2011,21,"POR","Duke University",2,84,829,277,83,97,0.371,0.26,0.714,9.9,3.3,1,1.2,-0.8,-0.047,-6.5,-0.9
2011,"Sr","6-2","Nolan Smith","Top 100 quality games:","Top 100:","26","90.8","6.6","7.8","110.7","31.2","49.4","55.5","3.9",7.1,26.4,17.7,0.1,1.7,42.8,"148-182",0.813,"153-304",0.503,"38-121",0.314,2011,21,"POR","Duke University",2,84,829,277,83,97,0.371,0.26,0.714,9.9,3.3,1,1.2,-0.8,-0.047,-6.5,-0.9
2011,"Sr","6-2","Nolan Smith","Top 50 quality games:","Top 50:","16","90.3","6.1","6.7","106.7","31.0","47.3","53.7","3.8",6.1,23.1,17.3,0.2,1.7,45.2,"93-117",0.795,"91-185",0.492,"21-74",0.284,2011,21,"POR","Duke University",2,84,829,277,83,97,0.371,0.26,0.714,9.9,3.3,1,1.2,-0.8,-0.047,-6.5,-0.9
2011,"Fr","6-2","Kyrie Irving","Duke","ACC","11","20.5","6.1","13.9","130.5","27.2","61.5","69.7","2.3",4.1,29.8,18.6,1.8,3,68.3,"64-71",0.901,"37-65",0.569,"18-39",0.462,2011,1,"CLE","Duke University",8,508,17169,11294,1852,2884,0.465,0.39,0.875,33.8,22.2,3.6,5.7,58.4,0.163,3.7,24.9
2011,"Fr","6-2","Kyrie Irving","Top 100 quality games:","Top 100:","7","20.6","6.5","11.9","122.7","28.0","59.6","68.4","1.1",3.4,24.7,21,1.2,3.2,74,"48-54",0.889,"30-49",0.612,"9-24",0.375,2011,1,"CLE","Duke University",8,508,17169,11294,1852,2884,0.465,0.39,0.875,33.8,22.2,3.6,5.7,58.4,0.163,3.7,24.9
2011,"Fr","6-2","Kyrie Irving","Top 50 quality games:","Top 50:","5","23.6","5.8","9.8","118.4","27.5","56.0","66.0","0.8",5,26.9,22,0.6,2.7,70,"32-35",0.914,"19-32",0.594,"6-18",0.333,2011,1,"CLE","Duke University",8,508,17169,11294,1852,2884,0.465,0.39,0.875,33.8,22.2,3.6,5.7,58.4,0.163,3.7,24.9
2011,"Sr","6-8","Kyle Singler","Duke","ACC","37","86.9","4.7","6.1","112.3","23.5","49.1","53.6","8.0",10.7,8.8,13.2,0.8,1.5,30.5,"125-155",0.806,"157-316",0.497,"62-193",0.321,2011,33,"DET","Duke University",6,356,7794,2326,1026,272,0.418,0.362,0.786,21.9,6.5,2.9,0.8,10,0.062,-1.6,0.7
2011,"Sr","6-8","Kyle Singler","Conf. games:","Conf. games:","16","90.8","4.1","4.3","104.6","24.1","44.6","48.7","8.4",13.8,9.7,13.9,0.6,1,26.4,"47-61",0.77,"64-142",0.451,"26-89",0.292,2011,33,"DET","Duke University",6,356,7794,2326,1026,272,0.418,0.362,0.786,21.9,6.5,2.9,0.8,10,0.062,-1.6,0.7
2011,"Sr","6-8","Kyle Singler","Top 100 quality games:","Top 100:","26","92.3","4.6","4.9","108.2","22.6","47.5","52.3","6.9",12.2,7.5,14.2,0.8,1,28.1,"85-102",0.833,"111-222",0.5,"41-141",0.291,2011,33,"DET","Duke University",6,356,7794,2326,1026,272,0.418,0.362,0.786,21.9,6.5,2.9,0.8,10,0.062,-1.6,0.7
2011,"Sr","6-8","Kyle Singler","Top 50 quality games:","Top 50:","16","93.1","4.4","4.7","105.2","22.3","46.8","51.5","6.5",14.2,7,14.7,0.7,1,30.4,"53-66",0.803,"70-134",0.522,"21-83",0.253,2011,33,"DET","Duke University",6,356,7794,2326,1026,272,0.418,0.362,0.786,21.9,6.5,2.9,0.8,10,0.062,-1.6,0.7
2011,"Sr","6-0","Mike Scott","Fairleigh Dickinson","NEC","29","91.4","2.2","-0.2","99.8","23.8","46.7","53.5","2.9",7.6,27.5,23.8,0.6,2.5,44.9,"121-149",0.812,"65-178",0.365,"60-154",0.39,2012,43,"ATL","University of Virginia",7,436,7123,3115,1359,403,0.464,0.364,0.755,16.3,7.1,3.1,0.9,13.3,0.089,-2.4,-0.8
2011,"Sr","6-0","Mike Scott","Conf. games:","Conf. games:","18","89.8","1.5","-2.2","95.2","23.8","46.9","52.7","2.8",10.9,23.5,26.8,0.4,2.5,42,"63-81",0.778,"38-105",0.362,"35-88",0.398,2012,43,"ATL","University of Virginia",7,436,7123,3115,1359,403,0.464,0.364,0.755,16.3,7.1,3.1,0.9,13.3,0.089,-2.4,-0.8
2011,"Sr","6-0","Mike Scott","Top 100 quality games:","Top 100:","4","91.3","3.3","1.9","102.8","23.1","47.8","55.6","4.4",0.7,34.7,26.7,0,2.7,33.3,"15-15",1,"8-21",0.381,"9-24",0.375,2012,43,"ATL","University of Virginia",7,436,7123,3115,1359,403,0.464,0.364,0.755,16.3,7.1,3.1,0.9,13.3,0.089,-2.4,-0.8
2011,"Sr","6-0","Mike Scott","Top 50 quality games:","Top 50:","1","97.5","3.3","0.2","93.5","24.9","50.0","50.0","7.3",0,37,25.3,0,1.6,0,"0-0",0,"4-8",0.5,"2-6",0.333,2012,43,"ATL","University of Virginia",7,436,7123,3115,1359,403,0.464,0.364,0.755,16.3,7.1,3.1,0.9,13.3,0.089,-2.4,-0.8
2011,"Sr","6-10","Chandler Parsons","Florida","SEC","36","81.1","3.6","6.1","110.3","20.1","54.6","55.1","7.3",14.6,21.6,20.3,1.3,1.7,30,"54-97",0.557,"112-206",0.544,"43-117",0.368,2011,38,"HOU","University of Florida",8,435,13192,5557,1965,1198,0.462,0.373,0.713,30.3,12.8,4.5,2.8,29,0.106,1.6,12
2011,"Sr","6-10","Chandler Parsons","Conf. games:","Conf. games:","15","80.9","4.9","8.1","118.3","20.1","57.6","58.0","7.6",22,20.5,16.4,1,1.7,31,"26-45",0.578,"46-88",0.523,"25-57",0.439,2011,38,"HOU","University of Florida",8,435,13192,5557,1965,1198,0.462,0.373,0.713,30.3,12.8,4.5,2.8,29,0.106,1.6,12
2011,"Sr","6-10","Chandler Parsons","Top 100 quality games:","Top 100:","22","86.6","4.4","6.6","112.4","19.8","56.8","57.5","6.5",18.2,18.6,19.1,1.4,1.4,30.7,"37-63",0.587,"70-131",0.534,"31-74",0.419,2011,38,"HOU","University of Florida",8,435,13192,5557,1965,1198,0.462,0.373,0.713,30.3,12.8,4.5,2.8,29,0.106,1.6,12
2011,"Sr","6-10","Chandler Parsons","Top 50 quality games:","Top 50:","14","86.0","3.8","5.0","108.2","19.3","56.9","56.8","5.3",16.9,18,21.1,1.5,0.7,31.5,"21-39",0.538,"42-78",0.538,"19-46",0.413,2011,38,"HOU","University of Florida",8,435,13192,5557,1965,1198,0.462,0.373,0.713,30.3,12.8,4.5,2.8,29,0.106,1.6,12
2011,"Sr","6-10","Vernon Macklin","Florida","SEC","37","59.7","2.8","3.6","107.5","24.3","59.3","57.8","10.9",10.2,7.7,17.7,3.1,0.9,31.7,"46-102",0.451,"191-322",0.593,"0-0",0,2011,52,"DET","University of Florida",1,23,135,46,34,5,0.543,0,0.571,5.9,2,1.5,0.2,0.5,0.161,-0.6,0
2011,"Sr","6-10","Vernon Macklin","Conf. games:","Conf. games:","16","63.8","3.2","3.5","107.9","24.7","57.9","56.9","9.7",15.1,7.8,16.3,2,1.2,31.6,"23-48",0.479,"88-152",0.579,"0-0",0,2011,52,"DET","University of Florida",1,23,135,46,34,5,0.543,0,0.571,5.9,2,1.5,0.2,0.5,0.161,-0.6,0
2011,"Sr","6-10","Vernon Macklin","Top 100 quality games:","Top 100:","22","63.1","3.1","3.2","106.5","24.0","61.5","59.7","8.5",11.2,8.6,19.4,2.1,1.1,32.8,"29-63",0.46,"118-192",0.615,"0-0",0,2011,52,"DET","University of Florida",1,23,135,46,34,5,0.543,0,0.571,5.9,2,1.5,0.2,0.5,0.161,-0.6,0
2011,"Sr","6-10","Vernon Macklin","Top 50 quality games:","Top 50:","14","63.1","2.9","2.4","103.2","23.9","61.0","59.2","7.2",9.2,8.3,21.1,2.1,1,29.3,"16-36",0.444,"75-123",0.61,"0-0",0,2011,52,"DET","University of Florida",1,23,135,46,34,5,0.543,0,0.571,5.9,2,1.5,0.2,0.5,0.161,-0.6,0
2011,"Jr","6-9","Chris Singleton","Florida St.","ACC","28","59.6","2.6","7.7","102.7","23.6","49.5","53.1","8.2",8.9,8.9,18.2,5.9,3.9,44.1,"84-126",0.667,"89-191",0.466,"35-95",0.368,2011,18,"WAS","Florida State University",3,148,2605,612,472,92,0.376,0.319,0.633,17.6,4.1,3.2,0.6,2.3,0.042,-2.3,-0.2
2011,"Jr","6-9","Chris Singleton","Conf. games:","Conf. games:","11","51.6","2.3","6.1","100.1","20.3","50.0","52.2","3.6",14.9,5.2,15.5,3.9,3.2,36.4,"24-39",0.615,"34-69",0.493,"13-38",0.342,2011,18,"WAS","Florida State University",3,148,2605,612,472,92,0.376,0.319,0.633,17.6,4.1,3.2,0.6,2.3,0.042,-2.3,-0.2
2011,"Jr","6-9","Chris Singleton","Top 100 quality games:","Top 100:","16","54.6","3.0","7.5","102.6","23.1","49.1","52.5","6.7",10.2,6.8,15.9,4.8,3.2,38.8,"42-62",0.677,"47-103",0.456,"21-57",0.368,2011,18,"WAS","Florida State University",3,148,2605,612,472,92,0.376,0.319,0.633,17.6,4.1,3.2,0.6,2.3,0.042,-2.3,-0.2
2011,"Jr","6-9","Chris Singleton","Top 50 quality games:","Top 50:","10","57.1","3.0","7.2","98.4","24.3","48.1","51.6","7.2",7.4,6.6,18.4,4.6,3.5,37.4,"27-40",0.675,"29-65",0.446,"15-42",0.357,2011,18,"WAS","Florida State University",3,148,2605,612,472,92,0.376,0.319,0.633,17.6,4.1,3.2,0.6,2.3,0.042,-2.3,-0.2
2011,"Jr","6-4","Travis Leslie","Georgia","SEC","33","78.7","4.4","6.5","114.0","24.8","51.0","56.1","12.2",8.3,20.6,16.7,2,2.3,37.8,"109-136",0.801,"164-317",0.517,"13-43",0.302,2011,47,"LAC","University of Georgia",1,10,45,14,9,5,0.357,0,0.444,4.5,1.4,0.9,0.5,0.1,0.06,-0.2,0
2011,"Jr","6-4","Travis Leslie","Conf. games:","Conf. games:","16","80.6","4.9","5.8","114.4","24.8","54.1","58.5","10.8",12,24.1,18.7,1.2,1.7,39.8,"53-68",0.779,"79-152",0.52,"9-19",0.474,2011,47,"LAC","University of Georgia",1,10,45,14,9,5,0.357,0,0.444,4.5,1.4,0.9,0.5,0.1,0.06,-0.2,0
2011,"Jr","6-4","Travis Leslie","Top 100 quality games:","Top 100:","21","80.7","4.5","5.0","110.0","24.8","49.8","55.1","11.0",8.8,20.6,17.5,0.9,2.2,36.5,"69-85",0.812,"107-209",0.512,"6-24",0.25,2011,47,"LAC","University of Georgia",1,10,45,14,9,5,0.357,0,0.444,4.5,1.4,0.9,0.5,0.1,0.06,-0.2,0
2011,"Jr","6-4","Travis Leslie","Top 50 quality games:","Top 50:","11","86.7","5.0","6.3","107.5","26.6","50.0","55.4","11.8",9.6,21.3,19.3,1,2.7,40.7,"45-57",0.789,"67-127",0.528,"2-13",0.154,2011,47,"LAC","University of Georgia",1,10,45,14,9,5,0.357,0,0.444,4.5,1.4,0.9,0.5,0.1,0.06,-0.2,0
2011,"Jr","6-5","Iman Shumpert","Georgia Tech","ACC","31","79.4","4.2","8.1","107.1","28.7","45.4","51.7","5.8",9.9,25.7,14.6,0.7,5,40.1,"141-175",0.806,"135-285",0.474,"42-151",0.278,2011,17,"NYK","Georgia Institute of Technology",8,446,11218,3264,1499,833,0.393,0.34,0.766,25.2,7.3,3.4,1.9,12.9,0.055,-0.5,4.2
2011,"Jr","6-5","Iman Shumpert","Conf. games:","Conf. games:","16","83.0","5.2","9.0","108.5","29.8","47.3","52.3","6.6",15.4,26,14.6,0.4,5,38.7,"71-94",0.755,"79-158",0.5,"24-85",0.282,2011,17,"NYK","Georgia Institute of Technology",8,446,11218,3264,1499,833,0.393,0.34,0.766,25.2,7.3,3.4,1.9,12.9,0.055,-0.5,4.2
